"  NO.",DateTime,�C,%RH,hPa,DP,�F
"  1235","2021-11-16 17:17:49","24,0","52,5","966,8","13,7","75,2"
"  1236","2021-11-16 17:18:49","24,0","52,5","966,8","13,7","75,2"
"  1237","2021-11-16 17:19:49","24,0","52,4","966,7","13,7","75,2"
"  1238","2021-11-16 17:20:49","23,9","52,4","966,8","13,6","75,0"
"  1239","2021-11-16 17:21:49","24,0","52,4","966,9","13,7","75,2"
"  1240","2021-11-16 17:22:49","23,9","52,4","966,8","13,6","75,0"
"  1241","2021-11-16 17:23:49","23,9","52,4","966,7","13,6","75,0"
"  1242","2021-11-16 17:24:49","23,9","52,4","966,7","13,6","75,0"
"  1243","2021-11-16 17:25:49","23,9","52,4","966,8","13,6","75,0"
"  1244","2021-11-16 17:26:49","23,9","52,4","966,8","13,6","75,0"
"  1245","2021-11-16 17:27:49","23,9","52,4","966,8","13,6","75,0"
"  1246","2021-11-16 17:28:49","23,9","52,4","966,7","13,6","75,0"
"  1247","2021-11-16 17:29:49","23,9","52,3","966,8","13,5","75,0"
"  1248","2021-11-16 17:30:49","23,9","52,4","966,6","13,6","75,0"
"  1249","2021-11-16 17:31:49","23,9","52,4","966,8","13,6","75,0"
"  1250","2021-11-16 17:32:49","23,9","52,4","966,8","13,6","75,0"
"  1251","2021-11-16 17:33:49","24,0","52,4","966,8","13,7","75,2"
"  1252","2021-11-16 17:34:49","24,0","52,4","966,6","13,7","75,2"
"  1253","2021-11-16 17:35:49","24,0","52,4","966,7","13,7","75,2"
"  1254","2021-11-16 17:36:49","24,0","52,4","966,6","13,7","75,2"
"  1255","2021-11-16 17:37:49","24,0","52,4","966,7","13,7","75,2"
"  1256","2021-11-16 17:38:49","24,0","52,4","966,7","13,7","75,2"
"  1257","2021-11-16 17:39:49","24,0","52,4","966,6","13,7","75,2"
"  1258","2021-11-16 17:40:49","24,0","52,4","966,8","13,7","75,2"
"  1259","2021-11-16 17:41:49","24,0","52,4","966,7","13,7","75,2"
"  1260","2021-11-16 17:42:49","24,0","52,4","966,7","13,7","75,2"
"  1261","2021-11-16 17:43:49","24,0","52,4","966,7","13,7","75,2"
"  1262","2021-11-16 17:44:49","24,0","52,4","966,6","13,7","75,2"
"  1263","2021-11-16 17:45:49","24,0","52,3","966,6","13,6","75,2"
"  1264","2021-11-16 17:46:49","24,0","52,3","966,7","13,6","75,2"
"  1265","2021-11-16 17:47:49","24,0","52,3","966,7","13,6","75,2"
"  1266","2021-11-16 17:48:49","24,0","52,3","966,7","13,6","75,2"
"  1267","2021-11-16 17:49:49","24,0","52,3","966,6","13,6","75,2"
"  1268","2021-11-16 17:50:49","24,0","52,3","966,8","13,6","75,2"
"  1269","2021-11-16 17:51:49","24,0","52,3","966,6","13,6","75,2"
"  1270","2021-11-16 17:52:49","24,0","52,2","966,6","13,6","75,2"
"  1271","2021-11-16 17:53:49","24,0","52,3","966,7","13,6","75,2"
"  1272","2021-11-16 17:54:49","24,0","52,2","966,8","13,6","75,2"
"  1273","2021-11-16 17:55:49","24,0","52,2","966,7","13,6","75,2"
"  1274","2021-11-16 17:56:49","24,0","52,2","966,7","13,6","75,2"
"  1275","2021-11-16 17:57:49","24,0","52,2","966,6","13,6","75,2"
"  1276","2021-11-16 17:58:49","24,0","52,2","966,5","13,6","75,2"
"  1277","2021-11-16 17:59:49","24,0","52,2","966,6","13,6","75,2"
"  1278","2021-11-16 18:00:49","24,0","52,1","966,7","13,6","75,2"
"  1279","2021-11-16 18:01:49","24,0","52,1","966,6","13,6","75,2"
"  1280","2021-11-16 18:02:49","24,0","52,1","966,7","13,6","75,2"
"  1281","2021-11-16 18:03:49","24,0","52,1","966,6","13,6","75,2"
"  1282","2021-11-16 18:04:49","24,0","52,2","966,7","13,6","75,2"
"  1283","2021-11-16 18:05:49","24,0","52,2","966,6","13,6","75,2"
"  1284","2021-11-16 18:06:49","24,0","52,2","966,7","13,6","75,2"
"  1285","2021-11-16 18:07:49","24,0","52,1","966,8","13,6","75,2"
"  1286","2021-11-16 18:08:49","24,0","52,1","966,7","13,6","75,2"
"  1287","2021-11-16 18:09:49","24,0","52,2","966,8","13,6","75,2"
"  1288","2021-11-16 18:10:49","24,0","52,1","966,8","13,6","75,2"
"  1289","2021-11-16 18:11:49","24,0","52,1","966,8","13,6","75,2"
"  1290","2021-11-16 18:12:49","24,0","52,2","966,6","13,6","75,2"
"  1291","2021-11-16 18:13:49","24,0","52,1","966,7","13,6","75,2"
"  1292","2021-11-16 18:14:49","24,0","52,2","966,8","13,6","75,2"
"  1293","2021-11-16 18:15:49","24,0","52,1","966,8","13,6","75,2"
"  1294","2021-11-16 18:16:49","24,0","52,1","966,7","13,6","75,2"
"  1295","2021-11-16 18:17:49","24,0","52,1","966,8","13,6","75,2"
"  1296","2021-11-16 18:18:49","24,0","52,1","966,8","13,6","75,2"
"  1297","2021-11-16 18:19:49","24,0","52,1","966,8","13,6","75,2"
"  1298","2021-11-16 18:20:49","24,0","52,1","966,8","13,6","75,2"
"  1299","2021-11-16 18:21:49","24,0","52,1","966,8","13,6","75,2"
"  1300","2021-11-16 18:22:49","24,0","52,2","966,7","13,6","75,2"
"  1301","2021-11-16 18:23:49","24,0","52,1","966,7","13,6","75,2"
"  1302","2021-11-16 18:24:49","24,0","52,2","966,8","13,6","75,2"
"  1303","2021-11-16 18:25:49","24,0","52,1","966,8","13,6","75,2"
"  1304","2021-11-16 18:26:49","24,0","52,1","966,7","13,6","75,2"
"  1305","2021-11-16 18:27:49","24,0","52,1","966,8","13,6","75,2"
"  1306","2021-11-16 18:28:49","24,1","52,1","967,0","13,7","75,4"
"  1307","2021-11-16 18:29:49","24,0","52,1","966,8","13,6","75,2"
"  1308","2021-11-16 18:30:49","24,0","52,1","966,8","13,6","75,2"
"  1309","2021-11-16 18:31:49","24,0","52,0","966,8","13,5","75,2"
"  1310","2021-11-16 18:32:49","24,0","51,9","966,7","13,5","75,2"
"  1311","2021-11-16 18:33:49","24,0","51,9","966,8","13,5","75,2"
"  1312","2021-11-16 18:34:49","24,0","52,0","966,7","13,5","75,2"
"  1313","2021-11-16 18:35:49","24,0","51,9","966,9","13,5","75,2"
"  1314","2021-11-16 18:36:49","24,0","52,0","966,6","13,5","75,2"
"  1315","2021-11-16 18:37:49","24,0","51,9","966,7","13,5","75,2"
"  1316","2021-11-16 18:38:49","24,0","51,9","966,7","13,5","75,2"
"  1317","2021-11-16 18:39:49","24,1","51,9","966,7","13,6","75,4"
"  1318","2021-11-16 18:40:49","24,0","51,9","966,7","13,5","75,2"
"  1319","2021-11-16 18:41:49","24,0","51,9","966,9","13,5","75,2"
"  1320","2021-11-16 18:42:49","24,1","51,8","966,6","13,6","75,4"
"  1321","2021-11-16 18:43:49","24,1","51,8","966,7","13,6","75,4"
"  1322","2021-11-16 18:44:49","24,1","51,9","966,6","13,6","75,4"
"  1323","2021-11-16 18:45:49","24,1","51,9","966,7","13,6","75,4"
"  1324","2021-11-16 18:46:49","24,1","51,8","966,7","13,6","75,4"
"  1325","2021-11-16 18:47:49","24,1","51,8","966,7","13,6","75,4"
"  1326","2021-11-16 18:48:49","24,0","51,8","966,8","13,5","75,2"
"  1327","2021-11-16 18:49:49","24,0","51,8","966,7","13,5","75,2"
"  1328","2021-11-16 18:50:49","24,0","51,8","966,7","13,5","75,2"
"  1329","2021-11-16 18:51:49","24,0","51,8","966,8","13,5","75,2"
"  1330","2021-11-16 18:52:49","24,0","51,8","966,7","13,5","75,2"
"  1331","2021-11-16 18:53:49","24,0","51,8","966,8","13,5","75,2"
"  1332","2021-11-16 18:54:49","24,0","51,8","966,5","13,5","75,2"
"  1333","2021-11-16 18:55:49","24,0","51,8","966,7","13,5","75,2"
"  1334","2021-11-16 18:56:49","24,0","51,8","966,6","13,5","75,2"
"  1335","2021-11-16 18:57:49","24,0","51,8","966,6","13,5","75,2"
"  1336","2021-11-16 18:58:49","24,0","51,9","966,7","13,5","75,2"
"  1337","2021-11-16 18:59:49","24,0","51,8","966,6","13,5","75,2"
"  1338","2021-11-16 19:00:49","24,0","51,9","966,7","13,5","75,2"
"  1339","2021-11-16 19:01:49","24,0","51,9","966,7","13,5","75,2"
"  1340","2021-11-16 19:02:49","24,0","51,9","966,8","13,5","75,2"
"  1341","2021-11-16 19:03:49","24,0","51,9","966,6","13,5","75,2"
"  1342","2021-11-16 19:04:49","24,0","51,9","966,7","13,5","75,2"
"  1343","2021-11-16 19:05:49","24,0","51,9","966,6","13,5","75,2"
"  1344","2021-11-16 19:06:49","24,0","51,9","966,6","13,5","75,2"
"  1345","2021-11-16 19:07:49","24,0","51,9","966,6","13,5","75,2"
"  1346","2021-11-16 19:08:49","24,1","51,9","966,5","13,6","75,4"
"  1347","2021-11-16 19:09:49","24,1","51,9","966,6","13,6","75,4"
"  1348","2021-11-16 19:10:49","24,1","51,8","966,6","13,6","75,4"
"  1349","2021-11-16 19:11:49","24,1","51,9","966,6","13,6","75,4"
"  1350","2021-11-16 19:12:49","24,0","51,9","966,6","13,5","75,2"
"  1351","2021-11-16 19:13:49","24,0","51,8","966,5","13,5","75,2"
"  1352","2021-11-16 19:14:49","24,0","51,8","966,7","13,5","75,2"
"  1353","2021-11-16 19:15:49","24,0","51,8","966,7","13,5","75,2"
"  1354","2021-11-16 19:16:49","24,0","51,8","966,7","13,5","75,2"
"  1355","2021-11-16 19:17:49","24,0","51,8","966,5","13,5","75,2"
"  1356","2021-11-16 19:18:49","24,0","51,8","966,7","13,5","75,2"
"  1357","2021-11-16 19:19:49","24,0","51,8","966,6","13,5","75,2"
"  1358","2021-11-16 19:20:49","23,9","51,8","966,5","13,4","75,0"
"  1359","2021-11-16 19:21:49","23,9","51,8","966,7","13,4","75,0"
"  1360","2021-11-16 19:22:49","23,9","51,8","966,5","13,4","75,0"
"  1361","2021-11-16 19:23:49","23,9","51,8","966,6","13,4","75,0"
"  1362","2021-11-16 19:24:49","23,9","51,8","966,5","13,4","75,0"
"  1363","2021-11-16 19:25:49","23,9","51,7","966,6","13,4","75,0"
"  1364","2021-11-16 19:26:49","23,9","51,7","966,5","13,4","75,0"
"  1365","2021-11-16 19:27:49","23,9","51,7","966,5","13,4","75,0"
"  1366","2021-11-16 19:28:49","23,9","51,7","966,5","13,4","75,0"
"  1367","2021-11-16 19:29:49","23,9","51,7","966,5","13,4","75,0"
"  1368","2021-11-16 19:30:49","23,9","51,7","966,6","13,4","75,0"
"  1369","2021-11-16 19:31:49","23,9","51,7","966,6","13,4","75,0"
"  1370","2021-11-16 19:32:49","23,9","51,7","966,6","13,4","75,0"
"  1371","2021-11-16 19:33:49","23,9","51,7","966,5","13,4","75,0"
"  1372","2021-11-16 19:34:49","23,9","51,7","966,6","13,4","75,0"
"  1373","2021-11-16 19:35:49","23,8","51,7","966,7","13,3","74,8"
"  1374","2021-11-16 19:36:49","23,8","51,7","966,6","13,3","74,8"
"  1375","2021-11-16 19:37:49","23,8","51,6","966,5","13,2","74,8"
"  1376","2021-11-16 19:38:49","23,8","51,6","966,6","13,2","74,8"
"  1377","2021-11-16 19:39:49","23,8","51,6","966,5","13,2","74,8"
"  1378","2021-11-16 19:40:49","23,8","51,6","966,5","13,2","74,8"
"  1379","2021-11-16 19:41:49","23,8","51,6","966,5","13,2","74,8"
"  1380","2021-11-16 19:42:49","23,8","51,6","966,4","13,2","74,8"
"  1381","2021-11-16 19:43:49","23,8","51,6","966,6","13,2","74,8"
"  1382","2021-11-16 19:44:49","23,8","51,6","966,6","13,2","74,8"
"  1383","2021-11-16 19:45:49","23,8","51,6","966,5","13,2","74,8"
"  1384","2021-11-16 19:46:49","23,8","51,6","966,5","13,2","74,8"
"  1385","2021-11-16 19:47:49","23,8","51,7","966,6","13,3","74,8"
"  1386","2021-11-16 19:48:49","23,8","51,6","966,5","13,2","74,8"
"  1387","2021-11-16 19:49:49","23,8","51,6","966,7","13,2","74,8"
"  1388","2021-11-16 19:50:49","23,8","51,6","966,5","13,2","74,8"
"  1389","2021-11-16 19:51:49","23,8","51,6","966,4","13,2","74,8"
"  1390","2021-11-16 19:52:49","23,8","51,6","966,5","13,2","74,8"
"  1391","2021-11-16 19:53:49","23,8","51,6","966,6","13,2","74,8"
"  1392","2021-11-16 19:54:49","23,8","51,6","966,6","13,2","74,8"
"  1393","2021-11-16 19:55:49","23,7","51,6","966,5","13,1","74,7"
"  1394","2021-11-16 19:56:49","23,7","51,6","966,6","13,1","74,7"
"  1395","2021-11-16 19:57:49","23,7","51,6","966,5","13,1","74,7"
"  1396","2021-11-16 19:58:49","23,7","51,6","966,6","13,1","74,7"
"  1397","2021-11-16 19:59:49","23,7","51,5","966,5","13,1","74,7"
"  1398","2021-11-16 20:00:49","23,7","51,5","966,5","13,1","74,7"
"  1399","2021-11-16 20:01:49","23,7","51,5","966,4","13,1","74,7"
"  1400","2021-11-16 20:02:49","23,7","51,5","966,5","13,1","74,7"
"  1401","2021-11-16 20:03:49","23,7","51,5","966,4","13,1","74,7"
"  1402","2021-11-16 20:04:49","23,7","51,4","966,4","13,1","74,7"
"  1403","2021-11-16 20:05:49","23,7","51,4","966,4","13,1","74,7"
"  1404","2021-11-16 20:06:49","23,7","51,4","966,4","13,1","74,7"
"  1405","2021-11-16 20:07:49","23,7","51,4","966,5","13,1","74,7"
"  1406","2021-11-16 20:08:49","23,7","51,4","966,5","13,1","74,7"
"  1407","2021-11-16 20:09:49","23,7","51,4","966,6","13,1","74,7"
"  1408","2021-11-16 20:10:49","23,7","51,3","966,4","13,1","74,7"
"  1409","2021-11-16 20:11:49","23,7","51,3","966,6","13,1","74,7"
"  1410","2021-11-16 20:12:49","23,7","51,3","966,5","13,1","74,7"
"  1411","2021-11-16 20:13:49","23,7","51,3","966,4","13,1","74,7"
"  1412","2021-11-16 20:14:49","23,7","51,3","966,3","13,1","74,7"
"  1413","2021-11-16 20:15:49","23,7","51,3","966,5","13,1","74,7"
"  1414","2021-11-16 20:16:49","23,6","51,3","966,5","13,0","74,5"
"  1415","2021-11-16 20:17:49","23,6","51,3","966,4","13,0","74,5"
"  1416","2021-11-16 20:18:49","23,6","51,3","966,4","13,0","74,5"
"  1417","2021-11-16 20:19:49","23,6","51,2","966,5","12,9","74,5"
"  1418","2021-11-16 20:20:49","23,6","51,2","966,4","12,9","74,5"
"  1419","2021-11-16 20:21:49","23,6","51,2","966,5","12,9","74,5"
"  1420","2021-11-16 20:22:49","23,6","51,2","966,5","12,9","74,5"
"  1421","2021-11-16 20:23:49","23,6","51,3","966,3","13,0","74,5"
"  1422","2021-11-16 20:24:49","23,6","51,3","966,3","13,0","74,5"
"  1423","2021-11-16 20:25:49","23,6","51,3","966,2","13,0","74,5"
"  1424","2021-11-16 20:26:49","23,6","51,3","966,4","13,0","74,5"
"  1425","2021-11-16 20:27:49","23,6","51,2","966,3","12,9","74,5"
"  1426","2021-11-16 20:28:49","23,6","51,2","966,4","12,9","74,5"
"  1427","2021-11-16 20:29:49","23,6","51,2","966,4","12,9","74,5"
"  1428","2021-11-16 20:30:49","23,6","51,2","966,3","12,9","74,5"
"  1429","2021-11-16 20:31:49","23,6","51,2","966,3","12,9","74,5"
"  1430","2021-11-16 20:32:49","23,6","51,2","966,4","12,9","74,5"
"  1431","2021-11-16 20:33:49","23,6","51,2","966,3","12,9","74,5"
"  1432","2021-11-16 20:34:49","23,6","51,2","966,3","12,9","74,5"
"  1433","2021-11-16 20:35:49","23,6","51,2","966,4","12,9","74,5"
"  1434","2021-11-16 20:36:49","23,6","51,2","966,3","12,9","74,5"
"  1435","2021-11-16 20:37:49","23,6","51,1","966,3","12,9","74,5"
"  1436","2021-11-16 20:38:49","23,6","51,2","966,4","12,9","74,5"
"  1437","2021-11-16 20:39:49","23,6","51,1","966,1","12,9","74,5"
"  1438","2021-11-16 20:40:49","23,6","51,1","966,3","12,9","74,5"
"  1439","2021-11-16 20:41:49","23,6","51,1","966,5","12,9","74,5"
"  1440","2021-11-16 20:42:49","23,6","51,1","966,3","12,9","74,5"
"  1441","2021-11-16 20:43:49","23,6","51,1","966,2","12,9","74,5"
"  1442","2021-11-16 20:44:49","23,6","51,1","966,3","12,9","74,5"
"  1443","2021-11-16 20:45:49","23,6","51,1","966,2","12,9","74,5"
"  1444","2021-11-16 20:46:49","23,6","51,1","966,3","12,9","74,5"
"  1445","2021-11-16 20:47:49","23,5","51,1","966,3","12,8","74,3"
"  1446","2021-11-16 20:48:49","23,5","51,1","966,3","12,8","74,3"
"  1447","2021-11-16 20:49:49","23,5","51,1","966,3","12,8","74,3"
"  1448","2021-11-16 20:50:49","23,5","51,0","966,3","12,8","74,3"
"  1449","2021-11-16 20:51:49","23,5","51,0","966,5","12,8","74,3"
"  1450","2021-11-16 20:52:49","23,5","51,0","966,3","12,8","74,3"
"  1451","2021-11-16 20:53:49","23,5","51,0","966,3","12,8","74,3"
"  1452","2021-11-16 20:54:49","23,5","51,0","966,3","12,8","74,3"
"  1453","2021-11-16 20:55:49","23,5","51,0","966,2","12,8","74,3"
"  1454","2021-11-16 20:56:49","23,5","51,0","966,4","12,8","74,3"
"  1455","2021-11-16 20:57:49","23,5","51,0","966,3","12,8","74,3"
"  1456","2021-11-16 20:58:49","23,5","51,0","966,3","12,8","74,3"
"  1457","2021-11-16 20:59:49","23,5","51,0","966,3","12,8","74,3"
"  1458","2021-11-16 21:00:49","23,5","51,0","966,4","12,8","74,3"
"  1459","2021-11-16 21:01:49","23,5","51,0","966,2","12,8","74,3"
"  1460","2021-11-16 21:02:49","23,5","51,0","966,3","12,8","74,3"
"  1461","2021-11-16 21:03:49","23,5","51,0","966,4","12,8","74,3"
"  1462","2021-11-16 21:04:49","23,5","51,0","966,4","12,8","74,3"
"  1463","2021-11-16 21:05:49","23,5","51,0","966,3","12,8","74,3"
"  1464","2021-11-16 21:06:49","23,5","51,0","966,3","12,8","74,3"
"  1465","2021-11-16 21:07:49","23,5","51,0","966,2","12,8","74,3"
"  1466","2021-11-16 21:08:49","23,5","51,0","966,3","12,8","74,3"
"  1467","2021-11-16 21:09:49","23,5","51,1","966,3","12,8","74,3"
"  1468","2021-11-16 21:10:49","23,5","51,1","966,3","12,8","74,3"
"  1469","2021-11-16 21:11:49","23,5","51,1","966,3","12,8","74,3"
"  1470","2021-11-16 21:12:49","23,5","51,1","966,4","12,8","74,3"
"  1471","2021-11-16 21:13:49","23,5","51,1","966,3","12,8","74,3"
"  1472","2021-11-16 21:14:49","23,5","51,1","966,3","12,8","74,3"
"  1473","2021-11-16 21:15:49","23,5","51,1","966,4","12,8","74,3"
"  1474","2021-11-16 21:16:49","23,4","51,1","966,3","12,7","74,1"
"  1475","2021-11-16 21:17:49","23,4","51,2","966,4","12,8","74,1"
"  1476","2021-11-16 21:18:49","23,4","51,2","966,3","12,8","74,1"
"  1477","2021-11-16 21:19:49","23,4","51,2","966,3","12,8","74,1"
"  1478","2021-11-16 21:20:49","23,4","51,2","966,3","12,8","74,1"
"  1479","2021-11-16 21:21:49","23,4","51,2","966,3","12,8","74,1"
"  1480","2021-11-16 21:22:49","23,4","51,2","966,4","12,8","74,1"
"  1481","2021-11-16 21:23:49","23,4","51,2","966,3","12,8","74,1"
"  1482","2021-11-16 21:24:49","23,4","51,2","966,3","12,8","74,1"
"  1483","2021-11-16 21:25:49","23,4","51,2","966,2","12,8","74,1"
"  1484","2021-11-16 21:26:49","23,4","51,3","966,2","12,8","74,1"
"  1485","2021-11-16 21:27:49","23,4","51,3","966,2","12,8","74,1"
"  1486","2021-11-16 21:28:49","23,4","51,3","966,3","12,8","74,1"
"  1487","2021-11-16 21:29:49","23,4","51,3","966,3","12,8","74,1"
"  1488","2021-11-16 21:30:49","23,4","51,3","966,3","12,8","74,1"
"  1489","2021-11-16 21:31:49","23,4","51,3","966,3","12,8","74,1"
"  1490","2021-11-16 21:32:49","23,4","51,3","966,4","12,8","74,1"
"  1491","2021-11-16 21:33:49","23,4","51,4","966,4","12,8","74,1"
"  1492","2021-11-16 21:34:49","23,4","51,4","966,3","12,8","74,1"
"  1493","2021-11-16 21:35:49","23,4","51,4","966,4","12,8","74,1"
"  1494","2021-11-16 21:36:49","23,4","51,4","966,4","12,8","74,1"
"  1495","2021-11-16 21:37:49","23,4","51,4","966,3","12,8","74,1"
"  1496","2021-11-16 21:38:49","23,4","51,4","966,3","12,8","74,1"
"  1497","2021-11-16 21:39:49","23,4","51,4","966,3","12,8","74,1"
"  1498","2021-11-16 21:40:49","23,4","51,4","966,2","12,8","74,1"
"  1499","2021-11-16 21:41:49","23,4","51,5","966,3","12,8","74,1"
"  1500","2021-11-16 21:42:49","23,4","51,5","966,3","12,8","74,1"
"  1501","2021-11-16 21:43:49","23,4","51,5","966,4","12,8","74,1"
"  1502","2021-11-16 21:44:49","23,4","51,5","966,3","12,8","74,1"
"  1503","2021-11-16 21:45:49","23,4","51,5","966,3","12,8","74,1"
"  1504","2021-11-16 21:46:49","23,4","51,5","966,3","12,8","74,1"
"  1505","2021-11-16 21:47:49","23,4","51,5","966,4","12,8","74,1"
"  1506","2021-11-16 21:48:49","23,4","51,5","966,4","12,8","74,1"
"  1507","2021-11-16 21:49:49","23,4","51,5","966,4","12,8","74,1"
"  1508","2021-11-16 21:50:49","23,4","51,5","966,3","12,8","74,1"
"  1509","2021-11-16 21:51:49","23,4","51,5","966,3","12,8","74,1"
"  1510","2021-11-16 21:52:49","23,4","51,5","966,4","12,8","74,1"
"  1511","2021-11-16 21:53:49","23,4","51,5","966,3","12,8","74,1"
"  1512","2021-11-16 21:54:49","23,4","51,5","966,3","12,8","74,1"
"  1513","2021-11-16 21:55:49","23,4","51,5","966,3","12,8","74,1"
"  1514","2021-11-16 21:56:49","23,4","51,5","966,3","12,8","74,1"
"  1515","2021-11-16 21:57:49","23,4","51,5","966,3","12,8","74,1"
"  1516","2021-11-16 21:58:49","23,4","51,5","966,3","12,8","74,1"
"  1517","2021-11-16 21:59:49","23,3","51,5","966,2","12,7","73,9"
"  1518","2021-11-16 22:00:49","23,3","51,5","966,2","12,7","73,9"
"  1519","2021-11-16 22:01:49","23,3","51,5","966,3","12,7","73,9"
"  1520","2021-11-16 22:02:49","23,3","51,5","966,2","12,7","73,9"
"  1521","2021-11-16 22:03:49","23,3","51,5","966,4","12,7","73,9"
"  1522","2021-11-16 22:04:49","23,3","51,5","966,2","12,7","73,9"
"  1523","2021-11-16 22:05:49","23,3","51,6","966,3","12,8","73,9"
"  1524","2021-11-16 22:06:49","23,3","51,7","966,2","12,8","73,9"
"  1525","2021-11-16 22:07:49","23,3","51,7","966,2","12,8","73,9"
"  1526","2021-11-16 22:08:49","23,3","51,7","966,3","12,8","73,9"
"  1527","2021-11-16 22:09:49","23,3","51,7","966,4","12,8","73,9"
"  1528","2021-11-16 22:10:49","23,3","51,8","966,3","12,8","73,9"
"  1529","2021-11-16 22:11:49","23,3","51,8","966,3","12,8","73,9"
"  1530","2021-11-16 22:12:49","23,3","51,9","966,1","12,9","73,9"
"  1531","2021-11-16 22:13:49","23,3","51,9","966,1","12,9","73,9"
"  1532","2021-11-16 22:14:49","23,3","52,0","966,3","12,9","73,9"
"  1533","2021-11-16 22:15:49","23,3","52,0","966,1","12,9","73,9"
"  1534","2021-11-16 22:16:49","23,3","52,0","966,1","12,9","73,9"
"  1535","2021-11-16 22:17:49","23,3","52,1","966,2","12,9","73,9"
"  1536","2021-11-16 22:18:49","23,3","52,1","966,1","12,9","73,9"
"  1537","2021-11-16 22:19:49","23,3","52,1","966,2","12,9","73,9"
"  1538","2021-11-16 22:20:49","23,3","52,2","966,1","13,0","73,9"
"  1539","2021-11-16 22:21:49","23,3","52,2","966,1","13,0","73,9"
"  1540","2021-11-16 22:22:49","23,3","52,2","966,1","13,0","73,9"
"  1541","2021-11-16 22:23:49","23,3","52,3","966,3","13,0","73,9"
"  1542","2021-11-16 22:24:49","23,3","52,3","966,1","13,0","73,9"
"  1543","2021-11-16 22:25:49","23,3","52,4","966,2","13,0","73,9"
"  1544","2021-11-16 22:26:49","23,3","52,4","966,1","13,0","73,9"
"  1545","2021-11-16 22:27:49","23,3","52,4","966,3","13,0","73,9"
"  1546","2021-11-16 22:28:49","23,3","52,4","966,1","13,0","73,9"
"  1547","2021-11-16 22:29:49","23,3","52,5","966,1","13,0","73,9"
"  1548","2021-11-16 22:30:49","23,3","52,5","966,1","13,0","73,9"
"  1549","2021-11-16 22:31:49","23,3","52,5","966,1","13,0","73,9"
"  1550","2021-11-16 22:32:49","23,3","52,5","966,1","13,0","73,9"
"  1551","2021-11-16 22:33:49","23,3","52,6","966,2","13,1","73,9"
"  1552","2021-11-16 22:34:49","23,3","52,6","966,1","13,1","73,9"
"  1553","2021-11-16 22:35:49","23,3","52,6","966,1","13,1","73,9"
"  1554","2021-11-16 22:36:49","23,3","52,7","966,1","13,1","73,9"
"  1555","2021-11-16 22:37:49","23,3","52,7","966,0","13,1","73,9"
"  1556","2021-11-16 22:38:49","23,3","52,7","966,0","13,1","73,9"
"  1557","2021-11-16 22:39:49","23,3","52,8","966,0","13,1","73,9"
"  1558","2021-11-16 22:40:49","23,3","52,8","966,1","13,1","73,9"
"  1559","2021-11-16 22:41:49","23,3","52,8","966,1","13,1","73,9"
"  1560","2021-11-16 22:42:49","23,3","52,8","966,2","13,1","73,9"
"  1561","2021-11-16 22:43:49","23,3","52,8","965,9","13,1","73,9"
"  1562","2021-11-16 22:44:49","23,3","52,8","966,0","13,1","73,9"
"  1563","2021-11-16 22:45:49","23,3","52,8","966,0","13,1","73,9"
"  1564","2021-11-16 22:46:49","23,3","52,9","965,8","13,2","73,9"
"  1565","2021-11-16 22:47:49","23,3","52,9","966,1","13,2","73,9"
"  1566","2021-11-16 22:48:49","23,3","52,9","966,0","13,2","73,9"
"  1567","2021-11-16 22:49:49","23,3","52,9","966,0","13,2","73,9"
"  1568","2021-11-16 22:50:49","23,3","53,0","965,9","13,2","73,9"
"  1569","2021-11-16 22:51:49","23,3","53,0","965,9","13,2","73,9"
"  1570","2021-11-16 22:52:49","23,3","53,0","965,9","13,2","73,9"
"  1571","2021-11-16 22:53:49","23,3","53,0","965,9","13,2","73,9"
"  1572","2021-11-16 22:54:49","23,3","53,0","965,9","13,2","73,9"
"  1573","2021-11-16 22:55:49","23,3","53,0","965,8","13,2","73,9"
"  1574","2021-11-16 22:56:49","23,3","53,1","965,9","13,2","73,9"
"  1575","2021-11-16 22:57:49","23,3","53,1","965,9","13,2","73,9"
"  1576","2021-11-16 22:58:49","23,3","53,1","965,9","13,2","73,9"
"  1577","2021-11-16 22:59:49","23,3","53,1","965,9","13,2","73,9"
"  1578","2021-11-16 23:00:49","23,3","53,1","966,0","13,2","73,9"
"  1579","2021-11-16 23:01:49","23,3","53,2","965,9","13,2","73,9"
"  1580","2021-11-16 23:02:49","23,3","53,2","965,9","13,2","73,9"
"  1581","2021-11-16 23:03:49","23,3","53,2","965,9","13,2","73,9"
"  1582","2021-11-16 23:04:49","23,3","53,2","965,9","13,2","73,9"
"  1583","2021-11-16 23:05:49","23,3","53,3","965,9","13,3","73,9"
"  1584","2021-11-16 23:06:49","23,3","53,3","966,0","13,3","73,9"
"  1585","2021-11-16 23:07:49","23,2","53,3","965,8","13,2","73,8"
"  1586","2021-11-16 23:08:49","23,3","53,3","965,9","13,3","73,9"
"  1587","2021-11-16 23:09:49","23,3","53,3","966,0","13,3","73,9"
"  1588","2021-11-16 23:10:49","23,2","53,3","966,0","13,2","73,8"
"  1589","2021-11-16 23:11:49","23,2","53,4","965,8","13,2","73,8"
"  1590","2021-11-16 23:12:49","23,2","53,4","965,9","13,2","73,8"
"  1591","2021-11-16 23:13:49","23,2","53,4","965,9","13,2","73,8"
"  1592","2021-11-16 23:14:49","23,2","53,4","966,0","13,2","73,8"
